territori,tipus_de_territori,anys,edat_mitjana.espanya,edat_mitjana.resta de la unio europea,edat_mitjana.resta del mon
la vall d'hebron,barri,2005,43.05935246,35.27291559,30.34420318
la vall d'hebron,barri,2006,43.58772741,34.5624154,30.52300301
la vall d'hebron,barri,2007,44.25338354,33.75063481,31.60022322
la vall d'hebron,barri,2008,44.93471594,33.63177729,30.89487189
la vall d'hebron,barri,2009,45.3772716,34.7127445,31.42427172
la vall d'hebron,barri,2010,46.20131574,34.85367608,32.6433156
la vall d'hebron,barri,2011,46.65355254,35.89311131,32.23450987
la vall d'hebron,barri,2012,46.98945159,34.54667003,33.64776391
la vall d'hebron,barri,2013,47.66499903,35.1222726,34.37972332
la vall d'hebron,barri,2014,48.18001562,34.12602976,34.01417947
la vall d'hebron,barri,2015,48.20371268,34.317181,33.83937793
la vall d'hebron,barri,2016,47.82140955,34.12344482,33.79787559
la vall d'hebron,barri,2017,48.05015959,35.03819299,33.51739088
la vall d'hebron,barri,2018,48.3915437,36.01557925,33.64641168
la vall d'hebron,barri,2019,48.80132614,36.13684307,33.33398212
la vall d'hebron,barri,2020,49.39680632,37.7577164,33.14011665
la vall d'hebron,barri,2021,49.59095204,37.68538874,34.54030344
la vall d'hebron,barri,2022,50.11633413,39.38778872,35.84443976
la vall d'hebron,barri,2023,50.46900949,39.51996902,36.33297034
la clota,barri,1997,45.64194412,NA,NA
la clota,barri,1998,45.76492205,NA,NA
la clota,barri,1999,45.99273833,NA,NA
la clota,barri,2000,46.24506834,NA,NA
la clota,barri,2001,46.39091967,NA,NA
la clota,barri,2002,47.00228808,NA,25.40891467
la clota,barri,2003,46.04904438,NA,26.82956876
la clota,barri,2004,46.6820489,NA,26.56029828
la clota,barri,2005,47.09765381,NA,26.35992204
la clota,barri,2006,47.43183645,NA,27.80142286
la clota,barri,2007,48.1953849,NA,28.41159025
la clota,barri,2008,47.94669702,NA,29.59423169
la clota,barri,2009,48.46838707,NA,29.71626515
la clota,barri,2010,48.52151934,NA,30.92218738
la clota,barri,2011,48.57376656,NA,30.67970826
la clota,barri,2012,48.73985882,NA,26.3802931
la clota,barri,2013,49.01085827,NA,28.73748578
la clota,barri,2014,45.36283765,NA,29.01094435
la clota,barri,2015,43.2134191,NA,28.11958656
la clota,barri,2016,41.32025784,NA,29.46879741
la clota,barri,2017,40.87159932,NA,34.6458883
la clota,barri,2018,40.47679077,NA,33.12852689
la clota,barri,2019,40.65799218,NA,31.18966295
la clota,barri,2020,40.55831166,NA,33.19880683
la clota,barri,2021,40.98348704,NA,33.91750052
la clota,barri,2022,41.25594628,NA,34.4845996
la clota,barri,2023,41.31988254,NA,33.54337989
horta,barri,1997,42.72915841,41.50063351,32.87260062
horta,barri,1998,43.27305098,40.75820998,32.40680287
horta,barri,1999,43.67487423,39.69276335,32.16028064
horta,barri,2000,43.95085491,38.20221278,31.03633208
horta,barri,2001,44.25361199,38.38654332,29.4701292
horta,barri,2002,44.45077349,35.21922526,29.19081748
horta,barri,2003,44.87076265,34.39508955,29.45230564
horta,barri,2004,45.34051339,35.3787155,30.1274027
horta,barri,2005,45.76146507,34.25873826,31.02195825
horta,barri,2006,45.98993331,33.55458652,31.2310186
horta,barri,2007,46.25389419,33.28171216,31.15084647
horta,barri,2008,46.4245335,33.11813628,31.19948053
horta,barri,2009,46.73321306,33.57330297,31.16487638
horta,barri,2010,46.9695985,34.13221229,31.29706357
horta,barri,2011,47.21635559,34.70598277,31.80291574
horta,barri,2012,47.38904023,35.17912027,32.41517341
horta,barri,2013,47.56761571,35.33664396,32.61123466
horta,barri,2014,47.73021232,35.54345383,32.09525345
horta,barri,2015,47.87721329,35.80737508,32.1760049
horta,barri,2016,48.02349015,35.96830745,32.69208072
horta,barri,2017,48.01121089,35.08447036,33.0414414
horta,barri,2018,48.04680841,35.0191948,33.0968139
horta,barri,2019,48.18981989,35.70704996,32.76143335
horta,barri,2020,48.25023629,36.53664829,32.59716858
horta,barri,2021,48.29620428,37.14246715,33.34651232
horta,barri,2022,48.42640327,38.02137387,33.89569965
horta,barri,2023,48.40637701,37.9084884,33.17903133
nou barris,districte,1997,42.34015772,37.48108214,31.2801408
nou barris,districte,1998,42.65429403,38.26287334,31.17960605
nou barris,districte,1999,43.11377032,38.32698372,30.61819703
nou barris,districte,2000,43.52876679,38.65027367,29.8328946
nou barris,districte,2001,43.98848817,37.34234506,29.50701158
nou barris,districte,2002,44.39484944,35.95327737,29.12603986
nou barris,districte,2003,44.83320526,34.886434,28.97356975
nou barris,districte,2004,45.29471479,34.91304863,28.79394061
nou barris,districte,2005,45.74955799,34.09794804,29.41639005
nou barris,districte,2006,46.11464792,33.32069207,29.97266773
nou barris,districte,2007,46.41788274,31.72194358,30.10651363
nou barris,districte,2008,46.58646743,31.8115685,30.17809093
nou barris,districte,2009,46.72991954,32.17416575,30.22507018
nou barris,districte,2010,46.79465019,32.75282298,30.57932598
nou barris,districte,2011,47.0026747,33.07488358,30.84369361
nou barris,districte,2012,47.15607448,33.515947,31.16318162
nou barris,districte,2013,47.28511037,34.07652601,31.53543327
nou barris,districte,2014,47.37016607,34.48216701,31.83492888
nou barris,districte,2015,47.32003455,34.89647453,31.89766773
nou barris,districte,2016,47.38800487,35.11197638,32.44448601
nou barris,districte,2017,47.43556466,35.06682274,32.66588624
nou barris,districte,2018,47.46034011,35.3421552,32.73127124
nou barris,districte,2019,47.53909858,35.50780478,32.96293672
nou barris,districte,2020,47.70430489,35.80830995,33.0236701
nou barris,districte,2021,47.68297797,36.30554656,33.53655654
nou barris,districte,2022,47.7839978,37.11197448,33.76854622
nou barris,districte,2023,47.6670308,37.57343301,34.03703306
vilapicina i la torre llobeta,barri,1997,43.29703168,36.13118865,33.17871182
vilapicina i la torre llobeta,barri,1998,43.52770992,36.68047,32.10629536
vilapicina i la torre llobeta,barri,1999,43.82582545,37.550883,31.95579371
vilapicina i la torre llobeta,barri,2000,44.13196994,37.47978432,31.91358916
vilapicina i la torre llobeta,barri,2001,44.52921411,36.16538928,30.97273457
vilapicina i la torre llobeta,barri,2002,44.82669494,33.931518,29.89238331
vilapicina i la torre llobeta,barri,2003,45.22057799,33.08404095,29.85271512
vilapicina i la torre llobeta,barri,2004,45.71637489,34.17282487,29.53234802
vilapicina i la torre llobeta,barri,2005,46.08097812,32.21936871,30.4508441
vilapicina i la torre llobeta,barri,2006,46.43586571,31.85510947,31.0917081
vilapicina i la torre llobeta,barri,2007,46.75829677,31.77296901,31.37735319
vilapicina i la torre llobeta,barri,2008,46.94611791,31.83905546,31.12801679
vilapicina i la torre llobeta,barri,2009,47.12641493,32.77457833,31.42467512
vilapicina i la torre llobeta,barri,2010,47.32360866,33.18402803,31.70302254
vilapicina i la torre llobeta,barri,2011,47.72253099,34.92556101,31.90057191
vilapicina i la torre llobeta,barri,2012,47.86256009,35.01069824,32.43066243
vilapicina i la torre llobeta,barri,2013,47.99899363,35.40136986,32.70880468
vilapicina i la torre llobeta,barri,2014,47.99411532,35.72562942,33.07343575
vilapicina i la torre llobeta,barri,2015,48.108499019999996,35.44047259,32.88338586
vilapicina i la torre llobeta,barri,2016,48.29862968,35.67523212,33.22206712
vilapicina i la torre llobeta,barri,2017,48.38234306,36.02137293,33.47909419
vilapicina i la torre llobeta,barri,2018,48.52278655,36.24749407,33.79403113
vilapicina i la torre llobeta,barri,2019,48.73227939,36.41536371,33.59546627
vilapicina i la torre llobeta,barri,2020,49.01334893,36.81921187,33.73634778
vilapicina i la torre llobeta,barri,2021,49.04632165,36.91274906,34.5942898
vilapicina i la torre llobeta,barri,2022,49.08237605,37.22814431,34.87004324
vilapicina i la torre llobeta,barri,2023,49.11544738,37.63993601,34.88108752
porta,barri,1997,42.94542115,42.5653662,30.07542609
porta,barri,1998,43.29136477,41.1174754,31.58203122
porta,barri,1999,43.78292712,39.38285067,32.10637614
porta,barri,2000,44.2602897,38.25347933,31.55464294
porta,barri,2001,44.73036756,37.61865052,30.04844985
porta,barri,2002,45.0151024,36.98306391,29.41980741
porta,barri,2003,45.57580142,35.64531671,29.68866576
porta,barri,2004,46.13018416,35.76154823,29.58649604
porta,barri,2005,46.74251839,34.16453221,30.13055701
porta,barri,2006,47.21488635,33.51797561,30.68088256
porta,barri,2007,47.45512061,33.81324903,30.83023716
porta,barri,2008,47.61818406,33.5044173,31.26651986
porta,barri,2009,47.91072145,33.66798731,31.21559036
porta,barri,2010,47.98271576,34.65071031,31.6656581
porta,barri,2011,48.07534488,34.64828132,31.6522978
porta,barri,2012,48.30546934,35.90217659,31.95958154
porta,barri,2013,48.52035804,36.60152718,32.3713717
porta,barri,2014,48.70970416,36.62635023,32.51654973
porta,barri,2015,48.56343382,36.75504725,32.80810149
porta,barri,2016,48.38097458,36.58566871,33.49181765
porta,barri,2017,48.36749886,36.1334345,33.38351617
porta,barri,2018,48.40536693,36.23832187,33.438620040000004
porta,barri,2019,48.59518906,35.33585528,33.63267939
porta,barri,2020,48.70337707,36.00314746,33.58716145
porta,barri,2021,48.7233452,36.62814734,34.0632331
porta,barri,2022,48.79939208,37.77300807,34.3423685
porta,barri,2023,48.59932501,38.4399925,34.2718512
el turo de la peira,barri,1997,47.94607247,NA,32.6319786
el turo de la peira,barri,1998,48.25670033,NA,31.05874574
el turo de la peira,barri,1999,48.67399699,NA,30.17613227
el turo de la peira,barri,2000,49.02746217,NA,29.0923453
el turo de la peira,barri,2001,49.32534044,NA,28.95192122
el turo de la peira,barri,2002,49.77914922,38.27031505,28.74412811
el turo de la peira,barri,2003,50.17401649,35.60584725,28.93938943
el turo de la peira,barri,2004,50.51340291,34.06806179,28.73831334
el turo de la peira,barri,2005,50.8299395,33.51387502,29.29649982
el turo de la peira,barri,2006,51.10406396,32.57263937,29.83745666
el turo de la peira,barri,2007,51.38221989,32.03715865,29.40958871
el turo de la peira,barri,2008,51.26529022,32.73059173,30.02919
el turo de la peira,barri,2009,50.92136575,32.95391193,30.11353887
el turo de la peira,barri,2010,50.46086954,33.16841537,30.51704353
el turo de la peira,barri,2011,50.18044447,32.98969702,31.00603544
el turo de la peira,barri,2012,50.13687234,33.29847667,31.26151328
el turo de la peira,barri,2013,49.71706198,34.00815965,31.78423488
el turo de la peira,barri,2014,49.59053873,35.21071185,31.82161675
el turo de la peira,barri,2015,49.12597131,36.91362195,31.85142621
el turo de la peira,barri,2016,48.72700884,37.50231827,32.44461287
el turo de la peira,barri,2017,48.45515409,37.9752236,33.06591429
el turo de la peira,barri,2018,48.03753613,37.54983338,32.5917924
el turo de la peira,barri,2019,47.78441834,37.67794661,33.35318662
el turo de la peira,barri,2020,47.38619598,38.45333608,32.97668077
el turo de la peira,barri,2021,46.87674681,38.13967186,33.78418889
el turo de la peira,barri,2022,46.5558611,39.15199994,33.86260805
el turo de la peira,barri,2023,46.12381268,39.25291412,34.27974506
can peguera,barri,1997,42.74775804,NA,NA
can peguera,barri,1998,42.73971993,NA,NA
can peguera,barri,1999,43.23065665,NA,NA
can peguera,barri,2000,43.30130941,NA,29.327028
can peguera,barri,2001,43.52520532,NA,33.04382777
can peguera,barri,2002,44.18492537,NA,33.04471819
can peguera,barri,2003,44.43014575,NA,33.07141235
can peguera,barri,2004,44.92048649,NA,33.5027448
can peguera,barri,2005,45.15916636,NA,31.70369387
can peguera,barri,2006,44.9154868,NA,31.92889889
can peguera,barri,2007,45.17250423,NA,31.18346666
can peguera,barri,2008,45.29817246,NA,33.45505903
can peguera,barri,2009,45.99077967,NA,33.34793524
can peguera,barri,2010,45.88844028,NA,34.93128208
can peguera,barri,2011,45.87263243,NA,32.48397901
can peguera,barri,2012,45.74336607,NA,30.67811021
can peguera,barri,2013,46.08511679,NA,31.67649986
can peguera,barri,2014,46.00987665,NA,31.6544544
can peguera,barri,2015,46.13633603,38.04397672,32.1078503
can peguera,barri,2016,46.07659644,NA,34.27626556
can peguera,barri,2017,46.30895523,NA,34.77181841
can peguera,barri,2018,46.25876668,NA,35.28048975
can peguera,barri,2019,46.36534779,NA,33.17639673
can peguera,barri,2020,46.64353829,NA,33.90978603
can peguera,barri,2021,47.06138462,NA,35.82338398
can peguera,barri,2022,47.26195743,NA,36.724547630000004
can peguera,barri,2023,46.92859467,NA,36.79251551
la guineueta,barri,1997,42.60474235,NA,35.05802726
la guineueta,barri,1998,43.01029726,NA,35.4180587
la guineueta,barri,1999,43.55667712,NA,35.33114303
la guineueta,barri,2000,44.18034524,NA,30.76815671
la guineueta,barri,2001,44.79894102,NA,30.17989138
la guineueta,barri,2002,45.38148852,41.36180691,30.30098902
la guineueta,barri,2003,45.9547437,36.99190987,29.66217373
la guineueta,barri,2004,46.19326808,36.4540392,29.46747415
la guineueta,barri,2005,46.70329618,35.46802728,30.19865845
la guineueta,barri,2006,46.98355833,34.38538978,30.75388588
la guineueta,barri,2007,47.22016404,32.30309873,32.05091399
la guineueta,barri,2008,47.4422708,33.61749206,31.46298283
la guineueta,barri,2009,47.70775016,33.42974912,31.65770546
la guineueta,barri,2010,47.95275284,33.87781778,32.37358386
la guineueta,barri,2011,48.33556159,34.12618055,32.70044071
la guineueta,barri,2012,48.48736998,34.92246903,33.65995947
la guineueta,barri,2013,48.5604969,35.35745306,34.18775094
la guineueta,barri,2014,48.67262044,36.09919058,34.31666961
la guineueta,barri,2015,48.60831677,34.69803209,33.62012562
la guineueta,barri,2016,48.74053586,35.53559349,34.76475119
la guineueta,barri,2017,48.72614537,35.24650828,34.1575173
la guineueta,barri,2018,48.89034619,36.14041889,34.17012476
la guineueta,barri,2019,49.17548818,36.10952407,34.33640434
la guineueta,barri,2020,49.48464465,36.77698316,33.78549355
la guineueta,barri,2021,49.73985357,37.36156291,33.84710012
la guineueta,barri,2022,49.76677981,38.85801886,34.32134197
la guineueta,barri,2023,49.71614925,38.89488684,34.35269477
canyelles,barri,1997,37.68403698,NA,NA
canyelles,barri,1998,38.24680574,NA,NA
canyelles,barri,1999,38.92779673,NA,NA
canyelles,barri,2000,39.52899454,NA,NA
canyelles,barri,2001,40.08113742,NA,33.06374245
canyelles,barri,2002,40.73515354,NA,29.0671205
canyelles,barri,2003,41.28183988,NA,29.39458169
canyelles,barri,2004,41.96036164,NA,30.74491669
canyelles,barri,2005,42.63966815,NA,30.32724046
canyelles,barri,2006,43.22829793,36.20682511,31.32636684
canyelles,barri,2007,43.74088497,36.95842253,30.91748378
canyelles,barri,2008,44.14000384,34.98761508,31.55942781
canyelles,barri,2009,44.61630872,37.42931309,32.17183416
canyelles,barri,2010,45.11424985,38.00263644,33.01605856
canyelles,barri,2011,45.7244448,35.70301278,33.05337922
canyelles,barri,2012,46.04914853,37.37616114,32.13837247
canyelles,barri,2013,46.60403234,35.93281731,33.29839616
canyelles,barri,2014,47.1791126,33.65411815,34.69865741
canyelles,barri,2015,47.43677818,35.46781841,34.73959756
canyelles,barri,2016,48.00009295,39.4075838,34.63050932
canyelles,barri,2017,48.35901154,37.7573169,34.6950624
canyelles,barri,2018,48.57169345,39.86389723,34.91418456
canyelles,barri,2019,49.03830233,39.62339341,33.31911082
canyelles,barri,2020,49.51904875,38.49436703,34.67144198
canyelles,barri,2021,49.62612591,39.52988822,34.81687081
canyelles,barri,2022,50.00320864,41.43170842,33.71528674
canyelles,barri,2023,50.30599643,41.31839958,35.45140976
les roquetes,barri,1997,39.54757316,NA,28.38086831
les roquetes,barri,1998,39.88981108,NA,28.66865317
les roquetes,barri,1999,40.38831905,NA,28.09282616
les roquetes,barri,2000,40.82174555,NA,26.87531206
les roquetes,barri,2001,41.40258386,NA,28.85639195
les roquetes,barri,2002,41.66794585,34.90631416,28.79362535
les roquetes,barri,2003,41.919394,33.92098564,28.33909623
les roquetes,barri,2004,42.37994101,35.27380719,27.81937321
les roquetes,barri,2005,42.73043256,35.22772816,28.72372369
les roquetes,barri,2006,43.04902843,32.72679637,29.23461381
les roquetes,barri,2007,43.27234842,29.3114483,29.88338033
les roquetes,barri,2008,43.4767227,28.85960851,29.49243079
les roquetes,barri,2009,43.44437664,28.8905042,29.46900595
les roquetes,barri,2010,43.51015982,29.67770382,30.07238239
les roquetes,barri,2011,43.60468112,29.65374622,30.34290052
les roquetes,barri,2012,43.70865574,30.43058989,30.50148708
les roquetes,barri,2013,43.87129175,30.71243703,30.56333463
les roquetes,barri,2014,43.85657339,30.66777116,31.07039148
les roquetes,barri,2015,44.11305587,32.33825684,31.59037457
les roquetes,barri,2016,44.27925461,32.34906199,31.81182838
les roquetes,barri,2017,44.43932714,32.72004121,31.87055371
les roquetes,barri,2018,44.54871624,33.18682579,31.94892644
les roquetes,barri,2019,44.4183414,34.12260999,32.24831606
les roquetes,barri,2020,44.47182288,34.63595594,32.18228274
les roquetes,barri,2021,44.27201777,34.01374764,32.65835161
les roquetes,barri,2022,44.52035633,34.75557961,32.87218052
les roquetes,barri,2023,44.55923051,34.78036521,33.11254133
verdun,barri,1997,42.98247521,NA,28.40883427
verdun,barri,1998,43.32717057,NA,28.11331171
verdun,barri,1999,43.71602137,NA,28.45224861
verdun,barri,2000,44.05226846,NA,28.46298578
verdun,barri,2001,44.58133815,NA,28.82089692
verdun,barri,2002,45.12049362,32.33128,28.32144019
verdun,barri,2003,45.53657003,33.96480344,28.43369338
verdun,barri,2004,45.88624702,34.93813513,28.50695941
verdun,barri,2005,46.24708535,36.6290213,28.994996
verdun,barri,2006,46.49158664,35.42135984,30.15045796
verdun,barri,2007,46.78198271,31.4761795,30.16095842
verdun,barri,2008,46.76303949,31.65888988,30.32048258
verdun,barri,2009,47.03724263,31.41035203,30.12305422
verdun,barri,2010,46.88231514,32.66037228,29.65630842
verdun,barri,2011,46.90153327,32.7856307,29.98718946
verdun,barri,2012,47.12479374,30.80219029,30.63596103
verdun,barri,2013,47.42141659,32.03144205,30.79788403
verdun,barri,2014,47.57358661,33.06876984,31.17908247
verdun,barri,2015,47.29813319,33.52266167,31.03581525
verdun,barri,2016,47.49175663,33.02714204,31.40721077
verdun,barri,2017,47.66113741,33.24165013,31.92029065
verdun,barri,2018,47.58433528,33.7103684,32.44260094
verdun,barri,2019,47.53880611,35.13254608,32.39779166
verdun,barri,2020,47.62029024,33.89787273,32.67529617
verdun,barri,2021,47.48218126,34.85341548,33.0372167
verdun,barri,2022,47.58059198,36.18692974,33.52701693
verdun,barri,2023,47.29903105,37.43243298,33.63801561
la prosperitat,barri,1997,41.36417398,31.60266944,29.9930807
la prosperitat,barri,1998,41.72474795,NA,30.24536543
la prosperitat,barri,1999,42.34681111,35.79432936,29.51665281
la prosperitat,barri,2000,42.78751881,37.47905765,29.10784888
la prosperitat,barri,2001,43.28303385,36.3233153,28.06041899
la prosperitat,barri,2002,43.74954526,36.20208171,28.63968704
la prosperitat,barri,2003,44.1716192,36.26074424,28.55147292
la prosperitat,barri,2004,44.69013052,35.68195304,28.77822391
la prosperitat,barri,2005,45.16267172,35.36241513,29.70433484
la prosperitat,barri,2006,45.748900570000004,35.02562708,30.19534467
la prosperitat,barri,2007,46.16599704,32.27489149,30.37427896
la prosperitat,barri,2008,46.48278619,32.75065954,30.29187559
la prosperitat,barri,2009,46.6686734,32.43875438,30.14024517
la prosperitat,barri,2010,46.82514632,32.7932727,30.61623277
la prosperitat,barri,2011,47.08607709,32.16045229,30.75806263
la prosperitat,barri,2012,47.31441555,32.33075984,31.1483905
la prosperitat,barri,2013,47.62503363,33.07602255,31.50207522
la prosperitat,barri,2014,47.81466104,34.62361993,31.87550807
la prosperitat,barri,2015,47.81729708,35.53262189,31.75079304
la prosperitat,barri,2016,48.03769656,35.5067114,32.38705296
la prosperitat,barri,2017,48.21425432,34.98817993,32.66950283
la prosperitat,barri,2018,48.2539302,34.65164093,32.46007929
la prosperitat,barri,2019,48.31178972,34.83163515,32.85815189
la prosperitat,barri,2020,48.65810497,35.35720761,33.16110873
la prosperitat,barri,2021,48.75383547,36.21170232,33.49751916
la prosperitat,barri,2022,49.01065605,36.76854922,33.91127347
la prosperitat,barri,2023,48.94841094,36.72401975,34.21895035
la trinitat nova,barri,1997,46.78378821,NA,NA
la trinitat nova,barri,1998,46.59875808,NA,NA
la trinitat nova,barri,1999,46.68873209,NA,30.18206716
la trinitat nova,barri,2000,46.60086665,NA,30.97836575
la trinitat nova,barri,2001,46.50061239,NA,29.62111367
la trinitat nova,barri,2002,46.39672771,NA,29.23578862
la trinitat nova,barri,2003,46.56743038,NA,28.52806299
la trinitat nova,barri,2004,46.72394081,36.5957563,28.93009029
la trinitat nova,barri,2005,46.71130535,34.55378897,29.47437084
la trinitat nova,barri,2006,46.73704838,30.74768216,29.94432459
la trinitat nova,barri,2007,46.60077213,29.8032886,30.03517125
la trinitat nova,barri,2008,46.53144297,31.87833109,29.91310898
la trinitat nova,barri,2009,46.43156227,35.31675419,29.96130407
la trinitat nova,barri,2010,46.18492564,36.05794053,30.16644467
la trinitat nova,barri,2011,46.39352799,34.1859739,30.30821534
la trinitat nova,barri,2012,46.10260526,34.28975585,30.66131486
la trinitat nova,barri,2013,45.85209032,32.7307468,31.11067382
la trinitat nova,barri,2014,45.94258067,32.51742848,31.26868411
la trinitat nova,barri,2015,45.96298649,34.62147775,31.57424587
la trinitat nova,barri,2016,45.5869627,35.10430613,32.44922896
la trinitat nova,barri,2017,45.56645382,34.22245722,32.46450394
la trinitat nova,barri,2018,45.71137216,33.92303333,32.66435829
la trinitat nova,barri,2019,45.42418225,32.92471932,32.68538598
la trinitat nova,barri,2020,45.63084487,33.56712554,33.15950339
la trinitat nova,barri,2021,45.64714914,35.54483234,33.60549586
la trinitat nova,barri,2022,45.97478952,35.26390648,33.59129392
la trinitat nova,barri,2023,45.70279818,37.23735765,33.42542382
torre baro,barri,1997,35.19484867,NA,NA
torre baro,barri,1998,35.35979846,NA,NA
torre baro,barri,1999,35.6158626,NA,NA
torre baro,barri,2000,36.58750549,NA,NA
torre baro,barri,2001,37.58590134,NA,32.66031484
torre baro,barri,2002,37.95537698,NA,31.73843507
torre baro,barri,2003,37.77775004,NA,31.15057093
torre baro,barri,2004,38.15039959,NA,31.14117273
torre baro,barri,2005,38.55504309,NA,30.28020847
torre baro,barri,2006,39.59101533,NA,31.73540399
torre baro,barri,2007,40.14758952,NA,30.94828507
torre baro,barri,2008,40.30830882,29.00850055,32.63352346
torre baro,barri,2009,40.06654996,NA,31.21155694
torre baro,barri,2010,39.95928479,NA,32.24439781
torre baro,barri,2011,40.04720374,NA,33.56461043
torre baro,barri,2012,40.41446872,NA,33.15259555
torre baro,barri,2013,40.46507588,NA,33.08059803
torre baro,barri,2014,40.24617542,34.10162648,30.79664631
torre baro,barri,2015,39.71964978,31.83522604,31.56526788
torre baro,barri,2016,39.64604184,30.62838481,31.34556244
torre baro,barri,2017,39.77996453,30.26386562,32.15401824
torre baro,barri,2018,39.87042263,31.43048906,33.06245038
torre baro,barri,2019,40.07378863,32.55745307,34.07034282
torre baro,barri,2020,40.47822798,34.30706953,33.74905294
torre baro,barri,2021,41.07936405,34.46708804,34.73702002
torre baro,barri,2022,41.43101168,35.13537335,34.3340961
torre baro,barri,2023,41.17634132,34.69421629,35.16905183
ciutat meridiana,barri,1997,38.64287168,NA,NA
ciutat meridiana,barri,1998,39.05406948,NA,NA
ciutat meridiana,barri,1999,39.44862384,NA,26.95472345
ciutat meridiana,barri,2000,39.87049079,NA,27.33047646
ciutat meridiana,barri,2001,40.24086119,NA,28.97129207
ciutat meridiana,barri,2002,40.928744880000004,NA,28.63101508
ciutat meridiana,barri,2003,41.54670382,32.50521397,27.9473616
ciutat meridiana,barri,2004,42.17299296,30.18168502,27.45008312
ciutat meridiana,barri,2005,42.9435168,31.56909261,27.89177141
ciutat meridiana,barri,2006,43.34635885,30.92068789,28.33243999
ciutat meridiana,barri,2007,43.89140238,29.53510006,28.489022339999998
ciutat meridiana,barri,2008,44.09876209,27.97032485,28.59969155
ciutat meridiana,barri,2009,44.15499295,29.43188384,28.64294044
ciutat meridiana,barri,2010,44.14858928,30.0068073,28.81576953
ciutat meridiana,barri,2011,44.45852853,32.92696243,29.26121547
ciutat meridiana,barri,2012,44.71900362,33.44592128,29.34218471
ciutat meridiana,barri,2013,44.62183635,33.97696868,29.83589785
ciutat meridiana,barri,2014,44.50022559,33.45128441,30.21697803
ciutat meridiana,barri,2015,44.42353694,33.09448714,30.38492552
ciutat meridiana,barri,2016,44.69346942,33.63925522,30.93213783
ciutat meridiana,barri,2017,44.46898177,33.84006012,31.14414804
ciutat meridiana,barri,2018,44.29119617,34.1543543,31.36769966
ciutat meridiana,barri,2019,44.3183703,34.73264886,31.48141916
ciutat meridiana,barri,2020,44.21103924,33.32838886,31.48242661
ciutat meridiana,barri,2021,44.14884763,35.62343685,31.93078059
ciutat meridiana,barri,2022,43.96802041,35.88546155,31.96387557
ciutat meridiana,barri,2023,43.6784015,36.67624914,32.94731352
vallbona,barri,1997,36.81447214,NA,NA
vallbona,barri,1998,37.08498165,NA,NA
vallbona,barri,1999,37.52641177,NA,NA
vallbona,barri,2000,37.85689518,NA,NA
vallbona,barri,2001,38.67843192,NA,NA
vallbona,barri,2002,39.00642242,NA,30.47934003
vallbona,barri,2003,41.90189154,NA,29.40749685
vallbona,barri,2004,42.6079029,NA,29.31154702
vallbona,barri,2005,43.13585937,NA,31.24089922
vallbona,barri,2006,41.2146848,NA,30.48729025
vallbona,barri,2007,40.60058556,NA,32.51519576
vallbona,barri,2008,40.643496,NA,29.73926384
vallbona,barri,2009,40.60919955,NA,28.83706813
vallbona,barri,2010,40.98346385,32.38474008,28.75471871
vallbona,barri,2011,41.49962089,32.94818441,30.34826392
vallbona,barri,2012,41.52809142,36.76982741,32.29740412
vallbona,barri,2013,41.90832221,39.9144422,31.93131801
vallbona,barri,2014,42.16731695,40.37956564,35.11949848
vallbona,barri,2015,42.01478908,36.35091431,33.65115747
vallbona,barri,2016,41.87342019,NA,34.38064418
vallbona,barri,2017,41.85244388,NA,34.98365314
vallbona,barri,2018,41.80773252,NA,34.15291499
vallbona,barri,2019,42.42323831,38.76103691,36.3312338
vallbona,barri,2020,43.17019234,38.01779609,35.50189555
vallbona,barri,2021,42.25750063,40.40345964,34.80282821
vallbona,barri,2022,43.57688327,41.44502159,34.40398508
vallbona,barri,2023,44.05067012,NA,35.62366321
sant andreu,districte,1997,41.48178487,40.23618103,31.34610636
sant andreu,districte,1998,41.7750132,39.46547951,31.02257818
sant andreu,districte,1999,42.14680072,39.45749693,30.49700255
sant andreu,districte,2000,42.50237059,39.13658304,30.63864769
sant andreu,districte,2001,42.88074962,37.75036136,30.73055111
sant andreu,districte,2002,43.16237049,36.07762999,30.60256262
sant andreu,districte,2003,43.51452544,34.80629335,30.30159057
sant andreu,districte,2004,43.78058103,34.80545768,30.4900548
sant andreu,districte,2005,44.12232022,34.04790049,30.71610825
sant andreu,districte,2006,44.39571447,33.99828301,31.05846469
sant andreu,districte,2007,44.61981479,32.82158733,31.17120325
sant andreu,districte,2008,44.84714206,32.638621,31.24378324
sant andreu,districte,2009,45.0132284,32.83606753,31.24045677
sant andreu,districte,2010,45.1266495,33.12986266,31.43846087
sant andreu,districte,2011,45.23264413,33.08876418,31.78495515
sant andreu,districte,2012,45.40200976,33.90757404,32.08403039
sant andreu,districte,2013,45.57783565,34.47864448,32.39036572
sant andreu,districte,2014,45.7325077,34.81821378,32.91712814
sant andreu,districte,2015,45.81343925,34.98306679,33.10110822
sant andreu,districte,2016,45.91155058,34.85330003,33.62097067
sant andreu,districte,2017,46.04072247,35.22820608,33.91245961
sant andreu,districte,2018,46.1461426,35.63880346,34.05159393
sant andreu,districte,2019,46.35015047,35.38135352,34.16627204
sant andreu,districte,2020,46.55529401,35.33864872,34.17631457
sant andreu,districte,2021,46.64713077,35.68393399,34.70841955
sant andreu,districte,2022,46.87280572,36.21890968,34.82696678
